"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:19:53,9676444","6AdwCleaner.exe","1984","CreateFileMapping","C:\Windows\System32\profapi.dll","SUCCESS","SyncType: SyncTypeOther"
"15:19:53,9677947","6AdwCleaner.exe","1984","CloseFile","C:\Windows\System32\profapi.dll","SUCCESS",""
"15:19:53,9681885","6AdwCleaner.exe","1984","CreateFile","C:\Users\user","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"15:19:53,9683673","6AdwCleaner.exe","1984","CreateFile","C:\Users\user","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9683934","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user","SUCCESS","CreationTime: 17/01/2024 12:39:31, LastAccessTime: 17/01/2024 12:39:42, LastWriteTime: 17/01/2024 12:39:42, ChangeTime: 17/01/2024 12:39:42, FileAttributes: D"
"15:19:53,9684141","6AdwCleaner.exe","1984","CloseFile","C:\Users\user","SUCCESS",""
"15:19:53,9685294","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"15:19:53,9686996","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9687245","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local","SUCCESS","CreationTime: 17/01/2024 12:39:34, LastAccessTime: 30/07/2024 15:17:18, LastWriteTime: 30/07/2024 15:17:18, ChangeTime: 30/07/2024 15:17:18, FileAttributes: DNCI"
"15:19:53,9687435","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local","SUCCESS",""
"15:19:53,9688584","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"15:19:53,9690296","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9690541","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files","SUCCESS","CreationTime: 17/01/2024 12:39:34, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 17/01/2024 12:39:43, FileAttributes: HSDNCI"
"15:19:53,9690725","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files","SUCCESS",""
"15:19:53,9692583","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9692810","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files","SUCCESS","CreationTime: 17/01/2024 12:39:34, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 17/01/2024 12:39:43, FileAttributes: HSDNCI"
"15:19:53,9692981","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files","SUCCESS",""
"15:19:53,9694788","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9695012","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files","SUCCESS","CreationTime: 17/01/2024 12:39:34, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 17/01/2024 12:39:43, FileAttributes: HSDNCI"
"15:19:53,9695183","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files","SUCCESS",""
"15:19:53,9697108","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\desktop.ini","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9697361","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\desktop.ini","SUCCESS","CreationTime: 17/01/2024 12:39:43, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 17/01/2024 12:39:43, FileAttributes: HSNCI"
"15:19:53,9697536","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\desktop.ini","SUCCESS",""
"15:19:53,9699378","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9699607","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5","SUCCESS","CreationTime: 17/01/2024 12:39:43, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 30/07/2024 15:16:06, FileAttributes: HSDNCI"
"15:19:53,9699777","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5","SUCCESS",""
"15:19:53,9701568","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9701787","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5","SUCCESS","CreationTime: 17/01/2024 12:39:43, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 30/07/2024 15:16:06, FileAttributes: HSDNCI"
"15:19:53,9701957","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5","SUCCESS",""
"15:19:53,9703793","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\desktop.ini","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9704040","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\desktop.ini","SUCCESS","CreationTime: 17/01/2024 12:39:43, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 17/01/2024 12:39:43, FileAttributes: HSNCI"
"15:19:53,9704211","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5\desktop.ini","SUCCESS",""
"15:19:53,9721502","6AdwCleaner.exe","1984","CreateFile","C:\Users\user","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"15:19:53,9723580","6AdwCleaner.exe","1984","CreateFile","C:\Users\user","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9723885","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user","SUCCESS","CreationTime: 17/01/2024 12:39:31, LastAccessTime: 17/01/2024 12:39:42, LastWriteTime: 17/01/2024 12:39:42, ChangeTime: 17/01/2024 12:39:42, FileAttributes: D"
"15:19:53,9724121","6AdwCleaner.exe","1984","CloseFile","C:\Users\user","SUCCESS",""
"15:19:53,9725427","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Roaming","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"15:19:53,9727380","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Roaming","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9727668","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Roaming","SUCCESS","CreationTime: 17/01/2024 12:39:34, LastAccessTime: 30/07/2024 12:01:41, LastWriteTime: 30/07/2024 12:01:41, ChangeTime: 30/07/2024 12:01:41, FileAttributes: DNCI"
"15:19:53,9727885","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Roaming","SUCCESS",""
"15:19:53,9729174","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Roaming\Microsoft\Windows\Cookies","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"15:19:53,9731122","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Roaming\Microsoft\Windows\Cookies","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9731399","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Roaming\Microsoft\Windows\Cookies","SUCCESS","CreationTime: 17/01/2024 12:39:34, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 30/07/2024 15:16:06, FileAttributes: HSDNCI"
"15:19:53,9731609","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Roaming\Microsoft\Windows\Cookies","SUCCESS",""
"15:19:53,9733737","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Roaming\Microsoft\Windows\Cookies","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9733993","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Roaming\Microsoft\Windows\Cookies","SUCCESS","CreationTime: 17/01/2024 12:39:34, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 30/07/2024 15:16:06, FileAttributes: HSDNCI"
"15:19:53,9734189","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Roaming\Microsoft\Windows\Cookies","SUCCESS",""
"15:19:53,9750332","6AdwCleaner.exe","1984","CreateFile","C:\Users\user","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"15:19:53,9752585","6AdwCleaner.exe","1984","CreateFile","C:\Users\user","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9752895","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user","SUCCESS","CreationTime: 17/01/2024 12:39:31, LastAccessTime: 17/01/2024 12:39:42, LastWriteTime: 17/01/2024 12:39:42, ChangeTime: 17/01/2024 12:39:42, FileAttributes: D"
"15:19:53,9753125","6AdwCleaner.exe","1984","CloseFile","C:\Users\user","SUCCESS",""
"15:19:53,9754404","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"15:19:53,9756329","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9756611","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local","SUCCESS","CreationTime: 17/01/2024 12:39:34, LastAccessTime: 30/07/2024 15:17:18, LastWriteTime: 30/07/2024 15:17:18, ChangeTime: 30/07/2024 15:17:18, FileAttributes: DNCI"
"15:19:53,9756832","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local","SUCCESS",""
"15:19:53,9758111","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\History","NAME COLLISION","Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
"15:19:53,9760046","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\History","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9760324","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\History","SUCCESS","CreationTime: 17/01/2024 12:39:34, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 17/01/2024 12:39:43, FileAttributes: HSDNCI"
"15:19:53,9760538","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\History","SUCCESS",""
"15:19:53,9762549","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\History","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9762765","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\History","SUCCESS","CreationTime: 17/01/2024 12:39:34, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 17/01/2024 12:39:43, FileAttributes: HSDNCI"
"15:19:53,9762937","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\History","SUCCESS",""
"15:19:53,9764690","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\History","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9764905","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\History","SUCCESS","CreationTime: 17/01/2024 12:39:34, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 17/01/2024 12:39:43, FileAttributes: HSDNCI"
"15:19:53,9765072","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\History","SUCCESS",""
"15:19:53,9766877","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\History\desktop.ini","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9767145","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\History\desktop.ini","SUCCESS","CreationTime: 17/01/2024 12:39:43, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 17/01/2024 12:39:43, FileAttributes: HSNCI"
"15:19:53,9767311","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\History\desktop.ini","SUCCESS",""
"15:19:53,9769093","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\History\History.IE5","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9769322","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\History\History.IE5","SUCCESS","CreationTime: 17/01/2024 12:39:43, LastAccessTime: 30/07/2024 09:38:16, LastWriteTime: 30/07/2024 09:38:16, ChangeTime: 30/07/2024 15:16:06, FileAttributes: HSDNCI"
"15:19:53,9769485","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\History\History.IE5","SUCCESS",""
"15:19:53,9771223","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\History\History.IE5","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9771438","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\History\History.IE5","SUCCESS","CreationTime: 17/01/2024 12:39:43, LastAccessTime: 30/07/2024 09:38:16, LastWriteTime: 30/07/2024 09:38:16, ChangeTime: 30/07/2024 15:16:06, FileAttributes: HSDNCI"
"15:19:53,9771606","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\History\History.IE5","SUCCESS",""
"15:19:53,9773383","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\History\History.IE5\desktop.ini","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9773625","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\History\History.IE5\desktop.ini","SUCCESS","CreationTime: 17/01/2024 12:39:43, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 17/01/2024 12:39:43, FileAttributes: HSNCI"
"15:19:53,9773791","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\History\History.IE5\desktop.ini","SUCCESS",""
"15:19:53,9777162","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:19:53,9777397","6AdwCleaner.exe","1984","QueryBasicInformationFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5","SUCCESS","CreationTime: 17/01/2024 12:39:43, LastAccessTime: 17/01/2024 12:39:43, LastWriteTime: 17/01/2024 12:39:43, ChangeTime: 30/07/2024 15:16:06, FileAttributes: HSDNCI"
"15:19:53,9777569","6AdwCleaner.exe","1984","CloseFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5","SUCCESS",""
"15:19:53,9778598","6AdwCleaner.exe","1984","CreateFile","C:\Users\user\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.IE5","SUCCESS","Desired Access: Write Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
